FirstStructure__c;ClosedYear__c;ClosedDate__c;Closed_Reason__c;Rejected_URP__c;SendExternal__c;SendExternalName__c;ImmediateClosure__c
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
DIPARTIMENTO TUTELA AMBIENTALE;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;03/02/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al primo livello;false;false;;true
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Risolto al primo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al primo livello;false;false;;true
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO IX;2026;03/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO IX;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO IX;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
MUNICIPIO XIV;2026;03/02/2026;Risolto al primo livello;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIII;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIII;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;03/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIV;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;03/02/2026;Non più necessario;false;false;;false
MUNICIPIO III;2026;03/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
